ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-03-20 00:00:00,WN,21,1184,-14.0,-5.022376194977744,-1.01,12.997499126390684,40.980988847527684,208.0
2025-03-20 00:00:00,AA,22,712,-20.0,-5.022376194977744,-1.9813812853544068,10.044983161068599,40.1817788775486,465.0
2025-03-20 00:00:00,DL,22,678,-17.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,27.056297108952908,756.0
2025-03-20 00:00:00,UA,22,239,-28.0,-6.0003807881353195,-3.0001207865259647,1.9813812853544068,17.15649416584582,250.0
2025-03-20 00:00:00,WN,22,702,-16.0,-3.9628523348246314,0.0,12.997499126390684,38.63013534062141,183.0
2025-03-20 00:00:00,AA,23,195,-18.0,-5.022376194977744,-1.01,10.044983161068599,31.704973071152452,600.0
2025-03-20 00:00:00,DL,23,246,-17.0,-7.03964781329143,-3.0001207865259647,1.9813812853544068,20.0904278750915,942.0
2025-03-20 00:00:00,UA,23,296,-16.0,-7.925884200121824,-3.9628523348246314,1.01,14.945716726242868,88.0
2025-03-20 00:00:00,WN,23,63,-8.0,-3.0001207865259647,0.0,3.0001207865259647,10.044983161068599,68.0
2025-03-27 00:00:00,AA,0,64,-10.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,47.06185394385251,487.0
2025-03-27 00:00:00,DL,0,39,-15.0,-8.924561993432542,-6.0003807881353195,-1.01,3.9628523348246314,36.0
2025-03-27 00:00:00,UA,0,52,-13.0,-7.03964781329143,-3.9628523348246314,0.0,12.997499126390684,590.0
2025-03-27 00:00:00,DL,1,14,-16.0,-8.924561993432542,-7.925884200121824,-5.022376194977744,7.03964781329143,135.0
2025-03-27 00:00:00,UA,1,8,-10.0,-7.925884200121824,-6.0003807881353195,12.997499126390684,28.72740200993037,58.0
2025-03-27 00:00:00,AA,5,746,-19.0,-7.925884200121824,-5.022376194977744,-1.9813812853544068,10.044983161068599,695.0
2025-03-27 00:00:00,DL,5,474,-23.0,-8.924561993432542,-6.0003807881353195,-1.9813812853544068,5.022376194977744,700.0
2025-03-27 00:00:00,UA,5,293,-18.0,-7.925884200121824,-6.0003807881353195,-3.0001207865259647,1.9813812853544068,373.0
2025-03-27 00:00:00,WN,5,1177,-14.0,-5.022376194977744,-3.0001207865259647,-1.01,5.022376194977744,294.0
2025-03-27 00:00:00,AA,6,1277,-17.0,-7.03964781329143,-5.022376194977744,-1.01,14.945716726242868,1703.0
2025-03-27 00:00:00,DL,6,1284,-20.0,-7.925884200121824,-5.022376194977744,-1.01,7.03964781329143,607.0
2025-03-27 00:00:00,UA,6,952,-18.0,-7.925884200121824,-6.0003807881353195,-1.9813812853544068,11.086028370328492,630.0
2025-03-27 00:00:00,WN,6,2089,-13.0,-5.022376194977744,-3.0001207865259647,-1.01,6.0003807881353195,304.0
2025-03-27 00:00:00,AA,7,1508,-18.0,-7.03964781329143,-3.9628523348246314,-1.01,14.945716726242868,1713.0
2025-03-27 00:00:00,DL,7,1657,-21.0,-7.03964781329143,-3.9628523348246314,0.0,17.849535601381675,822.0
2025-03-27 00:00:00,UA,7,1342,-16.0,-7.03964781329143,-5.022376194977744,-1.01,17.15649416584582,881.0
2025-03-27 00:00:00,WN,7,1654,-14.0,-5.022376194977744,-3.0001207865259647,0.0,11.086028370328492,399.0
2025-03-27 00:00:00,AA,8,1340,-17.0,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,40.1817788775486,1863.0
2025-03-27 00:00:00,DL,8,1234,-19.0,-7.03964781329143,-3.9628523348246314,0.0,20.897765817592276,758.0
2025-03-27 00:00:00,UA,8,1134,-18.0,-7.03964781329143,-5.022376194977744,0.0,18.937903243191588,451.0
2025-03-27 00:00:00,WN,8,1781,-13.0,-5.022376194977744,-1.9813812853544068,3.0001207865259647,17.849535601381675,294.0
2025-03-27 00:00:00,AA,9,898,-21.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,31.704973071152452,1316.0
2025-03-27 00:00:00,DL,9,936,-15.0,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,28.72740200993037,640.0
2025-03-27 00:00:00,UA,9,950,-17.0,-6.0003807881353195,-3.0001207865259647,3.9628523348246314,32.97574798981021,480.0
2025-03-27 00:00:00,WN,9,1502,-14.0,-3.9628523348246314,-1.01,5.022376194977744,23.06811574166162,415.0
2025-03-27 00:00:00,AA,10,957,-18.0,-5.022376194977744,-1.01,12.001040013389092,54.11385691776102,1326.0
2025-03-27 00:00:00,DL,10,1063,-20.0,-7.03964781329143,-3.0001207865259647,5.022376194977744,31.704973071152452,445.0
2025-03-27 00:00:00,UA,10,881,-16.0,-6.0003807881353195,-3.0001207865259647,8.924561993432542,54.11385691776102,426.0
2025-03-27 00:00:00,WN,10,1613,-15.0,-3.9628523348246314,-1.01,6.0003807881353195,28.15990341167885,414.0
2025-03-27 00:00:00,AA,11,1122,-16.0,-5.022376194977744,-1.01,14.079623662673095,51.992421118697585,1374.0
2025-03-27 00:00:00,DL,11,1420,-22.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,48.00638763392677,1171.0
2025-03-27 00:00:00,UA,11,847,-15.0,-6.0003807881353195,-1.9813812853544068,7.03964781329143,37.13746682828029,578.0
2025-03-27 00:00:00,WN,11,1589,-17.0,-3.9628523348246314,0.0,10.044983161068599,34.31378257078008,489.0
2025-03-27 00:00:00,AA,12,983,-24.0,-3.9628523348246314,0.0,22.17256817980545,63.4113824398483,1170.0
2025-03-27 00:00:00,DL,12,1126,-17.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,48.00638763392677,578.0
2025-03-27 00:00:00,UA,12,821,-21.0,-6.0003807881353195,-3.0001207865259647,6.0003807881353195,42.628827728434494,359.0
2025-03-27 00:00:00,WN,12,1532,-15.0,-3.0001207865259647,1.01,14.079623662673095,42.628827728434494,449.0
2025-03-27 00:00:00,AA,13,979,-23.0,-5.022376194977744,-1.01,22.17256817980545,80.36540405274401,581.0
2025-03-27 00:00:00,DL,13,1040,-22.0,-7.03964781329143,-1.9813812853544068,10.044983161068599,48.97134702966695,590.0
2025-03-27 00:00:00,UA,13,893,-19.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,35.69989444930044,315.0
2025-03-27 00:00:00,WN,13,1661,-14.0,-3.0001207865259647,1.9813812853544068,15.852127465669819,55.20687320920256,336.0
2025-03-27 00:00:00,AA,14,980,-18.0,-3.9628523348246314,1.01,23.06811574166162,78.79847787204231,1136.0
2025-03-27 00:00:00,DL,14,999,-21.0,-5.022376194977744,-1.01,14.945716726242868,68.62915365244382,1115.0
